Project;Version;Filename;Creation;Last Modified;Size;NR;Age
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;2011-03-31;2011-03-31;187;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;2011-03-31;2011-03-31;75;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;2011-03-31;2011-03-31;28;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;2011-03-31;2011-03-31;52;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;2011-03-31;2011-03-31;428;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;2011-03-31;2011-03-31;104;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;2011-03-31;2011-03-31;35;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;2011-03-31;2011-03-31;98;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;2011-03-31;2011-03-31;78;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;2011-03-31;2011-03-31;57;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java;2011-03-31;2011-03-31;231;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java;2011-03-31;2011-03-31;171;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;2011-03-31;2011-03-31;51;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;2011-03-31;2011-03-31;57;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;2011-03-31;2011-03-31;230;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;2011-03-31;2011-03-31;133;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;2011-03-31;2011-03-31;221;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;2011-03-31;2011-03-31;61;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;2011-03-31;2011-03-31;65;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;2011-03-31;2011-03-31;116;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;2011-03-31;2011-03-31;166;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;2011-03-31;2011-03-31;692;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;2011-03-31;2011-03-31;93;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;2011-03-31;2011-03-31;260;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;2011-03-31;2011-03-31;170;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;2011-03-31;2011-03-31;126;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;2011-03-31;2011-03-31;112;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;2011-03-31;2011-03-31;48;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;2011-03-31;2011-03-31;76;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;2011-03-31;2011-03-31;129;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;2011-03-31;2011-03-31;53;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;2011-03-31;2011-03-31;305;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;2011-03-31;2011-03-31;54;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;2011-03-31;2011-03-31;268;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;2011-03-31;2011-03-31;52;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java;2011-03-31;2011-03-31;206;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;2011-03-31;2011-03-31;64;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;2011-03-31;2011-03-31;311;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;2011-03-31;2011-03-31;47;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;2011-03-31;2011-03-31;92;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2011-03-31;545;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;2011-03-31;2011-03-31;81;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;2011-03-31;2011-03-31;168;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;2011-03-31;2011-03-31;487;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;2011-03-31;2011-03-31;124;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;2011-03-31;2011-03-31;536;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;2011-03-31;2011-03-31;133;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;2011-03-31;2011-03-31;151;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;2011-03-31;2011-03-31;147;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;2011-03-31;2011-03-31;126;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;2011-03-31;2011-03-31;249;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;2011-03-31;2011-03-31;410;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;2011-03-31;2011-03-31;204;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;2011-03-31;2011-03-31;50;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;2011-03-31;2011-03-31;184;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;2011-03-31;2011-03-31;61;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;2011-03-31;2011-03-31;167;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;2011-03-31;2011-03-31;80;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;2011-03-31;2011-03-31;83;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;2011-03-31;2011-03-31;547;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;2011-03-31;2011-03-31;198;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;2011-03-31;2011-03-31;140;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;2011-03-31;2011-03-31;178;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;2011-03-31;2011-03-31;67;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;2011-03-31;2011-03-31;138;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;2011-03-31;2011-03-31;170;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;2011-03-31;2011-03-31;87;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;2011-03-31;2011-03-31;85;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;2011-03-31;2011-03-31;178;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;2011-03-31;2011-03-31;75;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;2011-03-31;2011-03-31;209;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;2011-03-31;2011-03-31;57;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;2011-03-31;2011-03-31;521;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;2011-03-31;2011-03-31;573;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;2011-03-31;2011-03-31;148;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;2011-03-31;2011-03-31;173;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;2011-03-31;2011-03-31;147;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;2011-03-31;2011-03-31;763;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;2011-03-31;2011-03-31;209;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;2011-03-31;2011-03-31;54;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;2011-03-31;2011-03-31;38;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;2011-03-31;2011-03-31;98;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;2011-03-31;2011-03-31;38;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;2011-03-31;2011-03-31;94;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;2011-03-31;2011-03-31;256;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;2011-03-31;2011-03-31;176;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;2011-03-31;2011-03-31;232;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;2011-03-31;2011-03-31;305;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;2011-03-31;2011-03-31;720;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java;2011-03-31;2011-03-31;400;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;2011-03-31;2011-03-31;74;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;2011-03-31;2011-03-31;178;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;2011-03-31;2011-03-31;163;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java;2011-03-31;2011-03-31;88;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;2011-03-31;2011-03-31;117;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;2011-03-31;2011-03-31;60;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;2011-03-31;2011-04-08;136;1;1
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;2011-03-31;2011-04-08;249;1;1
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;2011-03-31;2011-04-08;209;1;1
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;2011-03-31;2011-04-08;176;1;1
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;2011-03-31;2011-05-20;536;1;7
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;2011-03-31;2011-06-06;536;1;9
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;2011-03-31;2011-06-06;67;1;9
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;2011-03-31;2011-06-06;520;1;9
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java;2011-06-06;2011-06-06;131;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;2011-03-31;2011-07-07;180;1;14
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;2011-03-31;2011-07-07;571;1;14
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;2011-03-31;2011-07-07;772;1;14
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2011-07-12;545;1;14
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;2011-03-31;2011-07-12;128;1;14
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;2011-03-31;2011-07-12;176;1;14
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;2011-03-31;2011-07-12;181;1;14
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java;2011-06-06;2011-07-12;131;1;5
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java;2011-03-31;2011-07-12;365;1;14
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java;2011-03-31;2011-07-12;233;1;14
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java;2011-03-31;2011-07-12;171;1;14
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;2011-03-31;2011-07-12;128;1;14
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;2011-03-31;2011-07-28;139;1;17
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;2011-03-31;2011-07-28;469;1;17
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;2011-03-31;2011-07-28;622;1;17
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;2011-03-31;2011-07-28;143;1;17
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;2011-03-31;2011-07-28;179;1;17
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;2011-07-28;2011-07-28;101;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;2011-03-31;2011-07-28;936;1;17
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java;2011-03-31;2011-08-10;440;1;18
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;2011-03-31;2011-08-11;184;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;2011-03-31;2011-08-11;663;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;2011-03-31;2011-08-11;764;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;2011-03-31;2011-08-11;1068;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java;2011-06-06;2011-08-11;132;1;9
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2011-08-11;545;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;2011-03-31;2011-08-11;204;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;2011-08-11;2011-08-11;61;1;0
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;2011-03-31;2011-08-11;176;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;2011-03-31;2011-08-11;303;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java;2011-03-31;2011-08-11;406;1;19
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2011-08-24;607;1;20
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;2011-03-31;2011-08-24;258;1;20
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;2011-08-24;2011-08-24;90;1;0
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;2011-03-31;2011-08-24;230;1;20
BOOKKEEPER;refs/tags/release-4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;2011-03-31;2011-08-24;451;1;20
BOOKKEEPER;refs/tags/release-4.0.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;2011-03-31;2011-08-29;670;1;21
